-0.78532,-0,-1.06778,0,0.29654,-1.55538,0.73908,0.79659,-0,0.13599,1.92045,0.21436,1.50397,0,0,0,-0,-2.15439,0.20873,0.98831,0.73409,-0.35418,-2.14052,0.78407,-0.64982,0.14856,-0,0,-0.59234,1.27281,0.1144,0,-0,0.76591,0,-0,-0.35328,0.87798,1.6761,0.77427,-0.47795,1.61945,2.58381,-0.76161,-2.27516,-0,1.26412,0,-0,0
1.42572,0,0.82031,-0.7721,0.10246,1.48577,0,-0.62074,0.15903,0.27593,0.25834,0.53809,-0.49701,-1.90351,1.52016,-0,-1.15011,0,-0.6458,1.22612,0.55536,0.90586,1.0424,-0,0.48148,0.10336,-0.56613,0.46978,0.34372,0.06054,0,-0.94587,0.98178,1.90608,0.75642,-1.70499,0.28221,-0,-1.26066,-0,0.50013,0.87011,1.34073,0.81364,1.43557,0,0,-0.02701,0.92051,0.50679
-0,1.3509,0.24791,0.94365,-0.53553,1.21879,-0.1781,0.97945,0,1.03263,-0.55772,-0,0,-1.70248,3.08975,0.99684,-0.25642,-0.69555,-0.1989,0.24228,0,-1.00487,1.5285,0.91661,-1.49817,0.05852,-0,0.57866,0,-0.77859,0.94026,1.04054,-0,-0.10954,0.5663,-1.43665,0.06,-1.01246,1.6246,0,0.12723,0.06195,0,-0,-0.55765,0,-0.45042,2.07071,1.02193,-2.12633
0.87126,-0,-0,1.34903,0.14432,0.23898,0,-2.12489,1.22478,0.9258,-0.10305,-1.75122,1.81819,-1.55699,-0,0,-1.57873,0.52962,-0.03147,-2.44736,-1.29016,0.86647,0,-1.13073,0.04782,0.25118,-0.29503,0,-0,-0,-0,-1.78057,0.7042,-0,-1.04169,0,-0.48834,1.05053,0.35347,-2.1977,-0,0.63088,0.03481,0.79389,-0.20507,-0.33232,-0,0.72212,-0.10984,1.14408
0,0,0.73325,-1.23965,-0,-1.14252,-1.3896,-0.92674,1.05875,0.52869,1.14592,-0.92521,1.56989,0.45307,1.24838,-0,0,0.28284,-0,-0.25076,-0,-2.47422,0.15044,0,0.52342,0,0.31581,0,-0.03809,-0.05264,0.60807,0.65218,-0,0.79929,-0.08062,-0,0.6076,0.96789,0.55365,-0.21677,1.18488,-1.01703,0.37447,1.04616,-0,-1.17908,-0,0.42059,1.84986,-1.26025
1.56788,-2.63846,0,0,0.22787,-0.00076,-2.09275,1.0948,-0.15018,0,-0.7944,1.99156,-0.15508,0.98226,1.80892,0.51549,0,-0,-0,0,0.22507,-0,-0.26373,-0.91464,-0.32738,0.37456,-0.43939,-0,-1.0366,-1.60729,0.23349,2.87204,0.71811,0,1.37445,-0.24496,0,0.45385,-0.4035,0,-0,0,0.62989,-0,-0.27805,-0,2.56295,1.92156,0.39372,-1.22166
-0.95808,0.27175,-0,-0.284,1.25246,-0.86724,1.30073,-0.04844,-0,0.69229,0.18862,0.33019,-0.6847,1.52701,-0.2404,-0.55303,-0.27295,-2.01724,0.01103,0.13842,0.23362,-1.22987,2.60976,-0,0.62078,-0,0.76592,1.19776,0.18768,-0,1.18614,-0.52941,-0.37805,-1.92419,-0.37113,0,0.06349,0.58777,-0.83584,0.21292,0.20105,-0.34025,1.14404,-0.61917,-0,2.19717,1.11436,-1.0153,-0.64723,0.74511
-0.61835,1.10375,0.11384,-2.67402,0.61093,-0.28103,-0,-0.13457,0.63801,0.05458,-0.74333,-0,-0.15122,-0.4326,0.7844,-0.19816,-0.50137,-0,-0.99806,0.74075,-0,0.79477,0,-0,-0,-0.05066,0.70087,-2.00712,0.11641,1.28625,-0.77121,-0,-2.2372,-0.14377,-0,-0,-0,-0,1.17266,0,-0,-0.48133,0,-2.39596,-0.79737,0,-0.35964,-0.81705,0,0
0.66661,0.03689,-1.6741,0.44906,-1.62583,2.09722,-0.82245,-0.1869,-0,0,0.07457,-2.04864,-0,0,0,-0.85429,1.27628,0.30882,0,-0,-0,1.68067,1.38597,-0.35409,0.02943,0.80866,0,0.76533,1.67954,-0.17026,0,0.73739,-0.46833,0.05039,-0.1365,1.04051,0.03456,0,0.26354,0,0.49572,-0,2.03566,-0.69767,-1.66295,-1.10091,1.14887,-0.91,-0.16409,-0.25852
-0.55587,0,0,0.35338,-2.06018,0.03638,-0,-0.48278,2.00485,0.68446,0.15482,0.26886,-0,-2.23777,1.50465,-1.55276,2.40575,1.34608,1.11806,-0.43951,1.47001,-2.2348,-0,0.9291,1.34936,-0.76912,-0,-0,0.50401,-0.45264,0.95491,0.36229,-0,-0,-1.25563,-0.13153,-0.4754,-0.00557,0,-1.37878,0,-0,0.39735,1.27375,-0.2841,-0.77062,-0,1.6963,-0.22448,0.97837
-2.13378,-0.75357,-0,-0,0.56916,0.41056,0,1.53524,-0.71422,1.77289,0.78947,0,0.61303,2.37104,0,0.31133,-0.38604,-0,1.02795,1.34284,-0,0,0,-0.42069,0.27409,0.64974,-0.40669,0,0.72217,0.94005,0,1.16243,0.76942,0,-0,1.36455,-2.51695,0.76936,-0.33563,0,-0,0.01753,0.44924,-0.38474,-1.27972,-0.17879,-0,-0,-1.89984,-1.89697
1.21224,0.03705,0.3832,-0.0642,-0.87235,-0.55538,0,-0,-0.54121,-0.94417,-0,0.1892,0.65149,-0.1373,0,0.6853,0.9095,0.95435,0.20476,-1.27604,1.53447,0.89948,-0.08503,1.31636,1.0678,-1.23467,-0.17138,0.93916,-0.15822,-1.18913,0.25805,0.16638,-0.52525,0.8833,-0.98336,-3.42463,-0.27814,-0.59133,-0,-0.02636,-0.70531,-0,-0.34418,0.86337,-1.38381,0,-1.18683,0,1.20245,-0.79734
-0.70552,1.28955,0.87955,0,-1.44123,-0,0.40123,1.28404,-1.13671,0.63506,-1.53388,0.0608,-0.15125,0.20359,-0.05609,0.33843,-0.42438,-1.617,-0.26443,1.72065,-2.44011,0,-2.1811,1.29775,0.19098,-0.58896,-0.63041,-0.61051,0.84874,-0.67138,-0.47523,-0,0.1554,-0.99304,0,1.57918,0.94663,-2.34853,-0.38279,-0.13196,-0.72817,-0,1.11146,0.43857,-0.58875,1.30852,-0,1.61251,0,0.16345
0.83276,-0.47959,0.3881,0.03075,-0.46405,0.39976,-0,-0.65735,0.31347,0.63645,1.18336,0.06766,0.87673,0.51965,-0.68861,-0.08009,0.93093,0.13013,0.56512,0.89618,0.69117,-0.79177,0.09979,-0.76008,-0.80179,1.51469,-0,-0.0396,0,0.03985,-0.27503,0,-0.27518,0.18392,0.61066,-0.97835,0,-0,0.02326,-0,0.57436,-1.15272,-1.42984,-1.54649,1.20595,0.64504,-0.76716,-0.28719,0.9841,0.75487
0.33398,-0,-0.16858,-0.14466,1.80415,-0.5922,-1.75372,1.00467,0.40117,1.49139,-0,0.27871,0.2613,0.49562,1.42706,-0,0,0,-0.32565,0.30324,0.29208,0,1.14211,-0,0,-0.92189,0,-0,-1.44894,0.78085,-0,0.90207,0,-0.80821,-0,0,0.97357,-0.44924,0,0,-0.26571,-0.74072,0,-0.05464,-1.05867,0,-0.89644,2.36189,0.5949,0.82638
-0.36787,1.7648,-0.6937,0,0.81739,1.24864,0.59085,0,1.02156,0.34256,0,-0,1.20824,-0.72138,-0.48407,0.49647,0.28208,-1.73907,-1.77754,-0,-1.58616,1.04465,-0,0.18219,0.67879,-0.08505,1.80997,-1.64984,-0.0907,0.03384,-0.46995,0,0,1.26853,-1.38929,1.13008,-1.20318,-1.81689,0.36487,2.36866,-0.19943,0,0,-0.48254,0.55045,0.3523,-0.39748,-0.83321,0.55956,-0.03311
-0.8141,-0,-0.6587,0.59309,1.23766,0.97494,-0.36955,0.27485,-1.91044,-0,0.2599,1.66564,-0.36727,0,-0.46928,1.49097,0.23252,-0.8481,0.75992,-0,1.09797,0,-0.70567,0.25061,-0.07526,0,-0.95749,-0.37911,-1.20409,0.25124,1.0304,-0.4997,1.08182,0.34662,-0.63095,-0,-0,1.08792,-2.53254,-0,-0.64234,1.08974,-0.27014,0.92666,0,0.18183,0.33035,0,0.70217,-0
0,-2.39625,0.60253,-0.01951,0.87592,-0,-0.40187,0,0.59826,-0,0.31403,0.45171,1.57117,-1.29218,0,0.3213,1.65422,-0.49402,-0,-1.9964,1.78168,1.13682,0,0,-1.18912,1.5952,0,-0.86377,-0,-0,-1.25464,0.6191,-0.05867,-1.65711,0.0268,-1.11615,0,0.52996,-0.39436,-0.67171,-1.32883,0.28232,-0.81524,0.66527,0.53851,0.47178,-0.8563,-0.25685,-0.16291,1.41961
-0,-0.43185,-1.35138,0.88191,0.77221,0.36911,0.35104,0.60948,-0.74126,0.07507,0.64283,0.37885,-0,0.31376,1.44863,0.48236,0.88699,-0,-0.60086,-0.97635,1.57293,0,-0.84997,-0.12378,-0.2456,-0.9828,-0.30572,-0.88678,-0.36116,-0.44206,-0,-0.37138,0,-1.70565,0.99082,0.70359,-0.41199,0.44728,-0.05369,0.84608,0.92727,-0,0.75374,0.39876,0.31088,0,0,-0.5883,-0.97644,-0.11414
0.15666,0.00331,-0.09673,0.87646,-0.79591,-0,-1.48884,-0.35477,0,-3.6121,-1.44968,-1.95638,1.18117,0.80532,0.34051,-0.21956,0,-0,0.42505,1.8358,-0.24598,2.16752,0,0.29861,-0.50979,0.65361,-0.88551,-0.73571,1.43003,0.4124,0.17028,0.33188,-0,-0.04658,-0.5878,-2.00427,-1.55959,-0,0.23459,-1.03344,2.13759,1.38038,-0.80545,0.68458,0.20584,1.14822,0.26213,-0,-0.15012,-1.35039
-0.10288,0,0.95188,-1.44926,1.00156,0.4764,-0,0.92173,-1.46932,-0.20339,-0.29665,0.94609,-0.80454,0.60075,-1.13723,-0,1.07081,0.25932,0,2.01308,-2.52936,0.72721,-0,-0.57486,-0.56547,0,-0.92531,-0.4761,0.09962,0,0.30422,-1.07476,0.97318,-0.51167,0.90882,1.42239,0,-0.16925,1.96457,0.63041,-0,-0,-0,-0.23871,0,-0.2414,-2.05215,1.80339,-0,-1.05352
-0,-0.13218,0.59208,0,0,0,0,0,0.80844,0.67029,-0.9442,-0.61329,-0.24149,0.03102,-0,0,0,0.05754,-0,-0.77229,0,0.9206,0.41734,0.74433,0.3121,0.03598,-1.23356,-0.41622,-0.3262,-1.21978,1.40993,0.92325,-0,-0,-0,-0,0,-0,-0.55592,2.60488,-0.71711,-0,1.18119,-0.90167,0,-0.15773,0.27929,0.95821,-0,0.028
2.3469,-0.38868,0,0.16205,-0.9424,0,-0.07293,-0.66501,-0.88731,-0,0,0,0.67288,0.99224,-0.10066,-0,1.21181,-0.40162,-1.14646,-0,-0,-0.47136,-1.38794,0.24864,-0.34569,1.17603,0.49692,0,1.46561,-0,-0,-0.51452,-0,0,0.85236,1.42492,0.42567,-0,-1.71563,-0.18579,0.63627,-0.2767,-0,-0.91957,-0.52211,1.44907,-0.62938,0.00332,0.85587,-0
-2.21276,2.2386,0.23983,-0.33681,-0.50154,-0,0.02706,-0.68305,0.73128,1.4576,-0.26644,-0,1.31037,0.24305,0.11461,-0.9835,0.99984,0.23869,-0.85345,-0,-0.30723,0.28423,0.80653,-0.98015,0.52196,-0.82736,-1.19538,0.71814,-1.62631,0.14852,0.33329,-1.72198,-0.01337,0.49568,0.13282,0,-0.72462,0.86352,0.11341,-0.16244,0.79256,1.04691,1.23701,-2.32556,-0.87909,-0,-0,1.23416,-0.02457,-0
0,0,-0.35348,1.32135,1.76883,-0,0,0.8272,-0.70041,1.21258,0,-0.72145,1.65958,1.06721,-2.23028,-0.15086,1.64633,-0,-0,-1.08048,-0.19394,0.27627,-0.53052,-0.81301,1.02828,-0,0.14015,-0,0,1.18806,-0,-0,-0,-0.71008,-0.1411,-0.41678,0.20906,-0.45065,0.89487,0.37178,-0.61334,0.50444,0.64634,-0.56464,0.40713,-0,0,0.2882,-0.92989,0.38935
-0.30817,0.27644,-1.0467,0.07962,0.52826,-0.39233,2.52116,-1.08703,-0,0,0.76768,1.874,0,-0.62225,-0.05837,-1.48738,-0.65525,0.04121,-0.88449,0,-0.15838,-0.88341,-0.81442,-1.14114,-1.07573,0.20006,-0,-1.31818,-0,-0.83572,-0,0.70851,0.0229,0,-0.31854,0.83563,0,1.02238,2.02187,-0.72517,-0.81557,0.90672,1.06984,0.82539,0,-0,1.44115,1.001,0,0.1066
0,-0.18527,0.84525,0,-0.66054,-0,-0,-2.61363,-0,-0.94402,0.27094,0.73605,0.90306,0.8966,1.63452,0.58609,1.86445,-0.38496,0.2269,0,-0.23213,-0.30788,-0.96032,1.52295,0.15876,-1.3212,0.45164,-0,0.56511,0.1761,-0,0,-1.18233,-1.18177,0.98104,-0.26834,0.79725,0,-0,-0,-0.4021,0.21185,1.17785,-0.32308,1.62522,1.61384,0,1.01929,1.20776,0.90001
-0.20698,-1.43324,-0.31913,-1.48152,0.02037,-0.70426,1.34444,-0.39818,-1.27819,1.14534,0.49612,0.05832,-0.61981,-0,0.71904,-0.08549,0.86049,-1.2933,-0,1.43061,0,0.82765,0,1.41179,-0.04225,-1.25082,-0.30135,-0,0.31784,0.45836,-0.49737,1.45008,-1.25429,0.45288,-0.34725,-0.50255,-1.53589,0,-0,-0.09024,0.83953,-0.33653,-0.12346,-1.26436,0,-0,-0.55483,-1.12167,-0.82727,-0.80652
-1.58849,1.02528,0.14132,-0.29573,-0.44098,-0.21828,0,-0.77057,0.2418,1.37487,-0,-3.04809,0.97038,0,-0,-0.57883,0.66965,0.37999,0,-0.2425,-1.41536,-0.35909,-0,0.06574,0.84449,0,0.20085,-1.31056,0.17634,-0.15274,1.08834,0,-1.16432,0.25737,-0,-0.74796,-0,0.70511,0.2938,0.36197,-0.19701,-0.53549,1.35646,1.88034,-2.63007,0,1.31292,-0.68436,-0,1.04736
-0.80072,-0,0.75507,-0,-0.69355,-0.06453,-0.30338,-0.75564,-0.58724,-1.47262,0,-0.79887,0.31929,2.01126,-0,1.03156,0.50589,-0,-0.40489,0.38104,-0.0172,0.16028,0,0,1.8611,-0.35261,0,-0.30181,1.17003,-1.23736,0.06182,-0.17526,0,-0.85454,1.69395,-0.44222,0.10189,0.54169,-1.75212,0.93195,0.37684,-0,-0,-0.62544,-1.41334,0.7765,-1.51037,-0.5743,1.2452,0
-0.8195,-0,0,1.23601,-1.05291,-0.28808,-0.31893,0.78665,0.32946,-0.05898,-2.51782,-0,0,1.28339,0.43213,-1.26471,-0.07778,-0.08082,2.77481,-0.13191,-0.2102,-0,-0.56093,0.33898,0,-1.34724,-0.22797,-0.852,-0.01715,0.84976,-0.07259,2.18079,1.77672,2.44092,-1.68408,0.0144,-0,-1.58756,0,-0,-1.07611,0.28447,-0.6745,-1.88916,1.47671,-0,-1.53778,1.307,-1.24493,-0
-0,-0.33462,0.18231,1.80399,-1.46635,-0.80823,-0.23852,-1.25175,0,-0,0,0,0,-1.60097,1.28732,0,1.341,0,-0.32067,-2.24763,0,0.73176,-0,0,-0.27378,-1.13212,-1.35658,-0.13357,1.05183,-0.05028,-0.29015,-0,-0.76625,-0,0.71665,-0.32274,-0.74277,-0.76172,1.88404,-0,-0.28615,-0,2.11843,0.53828,2.14843,-1.39467,-0.50394,1.28156,2.07783,0.02006
-0.32684,0,1.90878,0,0.71376,-0.99885,0,0.54356,0.63048,0.47033,-0.42474,-0,-0,0.75231,1.38486,-0.01478,1.93377,2.40387,0,-0.52637,1.07248,-2.06979,-0.70329,0,0,0.35424,0.36784,-0,-0,-0,-0.37784,1.21457,0.94391,-0.68494,2.10834,-0.5133,0.03182,0,-0.85761,0.728,-0.31997,-0,-0,-0.47048,0.17886,-0.5197,0.7987,0,-0,0.282
-0,0,-1.16923,0,0,-0.62736,-0,-1.83984,0,0.39512,-0.63245,-0.26558,-2.46122,0.23159,1.826,-0.82833,0.03384,0,-1.57366,0,0.74266,0.44181,-1.14562,-0.45448,0.19258,-0,0.55221,0.06183,0.23425,-1.9779,0.7656,-0,-0,0.90488,0,-0.63079,-1.00015,1.19759,-0.10714,-0,-0.74532,0.29534,0.21579,-0.6572,0.02788,-0.68799,-0.10045,0.26226,-0.4759,-1.50618
0,1.68027,0.82827,-0.28755,-0.04637,0.5124,-0.44601,-0,-0.12275,-0.83267,-0.71115,-2.17129,0,-0.38945,0,0,-0.05942,-1.3445,-0,0.05857,0.54901,1.87713,-0,-0,-0,-0,0.1717,0,-0,-0.86763,2.11673,0.5852,-0,0.74017,-0.2333,-0,-2.08339,0,-0.91579,-0.8777,0.31994,0.65876,-0.49332,0,-0.02355,0,-0.75703,0.31117,-0.73088,-0.22946
0.43288,-0.48024,0.12267,-0.64774,0.60198,-0.2937,0.06656,-0.66798,1.56422,-1.46327,0,0.03811,-0,-0.75671,2.58648,-1.19462,0.45203,0,-0.91909,-0,2.2579,-0,-1.37292,-0,-0.28996,1.01756,0.17862,1.97325,-0.1404,-0.27806,2.1448,1.1158,0.81429,0.68885,0.82419,0.74874,0.1094,-1.05143,1.15185,-1.32055,-0,0.16194,2.49598,-0.33037,1.56316,0.65328,-0,1.56285,0.72158,0.28157
-1.5028,-1.13408,-1.57886,-0.76422,0.30565,-0.69626,0.32908,-0.82305,-0.67895,0.34195,-0.87599,0,-1.13171,0.86601,0,-0,0.41197,0,0,-1.02962,-0.77503,-0.91929,-0.76408,-0.09051,0.91854,1.08883,-0.22091,-1.01151,0.06762,0.44417,-0.85345,-0,-0.38617,0,0,-0.04683,1.69654,1.16071,2.03282,1.20159,-0,-0,-0.49383,-1.25332,-0.26783,0,-0.68834,0.21903,-0.31957,-1.02029
1.07206,-1.61653,0.54592,-1.01195,-0.37607,-0,0.60373,0.25842,0.47901,-0.63547,-0,-0.17869,0,-0.50334,0,0.52486,0.26397,-0,-0,-0,-0.18471,1.26899,-1.00189,0.71582,0,0,-0.59198,-1.20332,1.19057,0.59084,-0.42656,-0.38357,-0.19977,0,-1.14727,0,1.9161,-0.06044,-0.24586,0.95956,-0.0515,0.05148,-2.20413,-0.2714,0.84899,-1.50342,-0.9668,-0.07516,-0.31627,-0.55949
0.14092,0.69017,0,-0,0.20217,0.84464,-0.29742,-0.49236,1.50413,-1.13761,0,-0.54028,-0.47433,-0.10781,0,-0,0,0.39794,-0,-1.31305,2.70206,-0.92358,1.68193,1.57828,-0.46936,0,-0.16438,-0.32798,0,-1.23454,3.01037,-1.06705,-0.76776,-0,0,0.61057,0.12771,-0.63788,-0,0.56693,1.21247,1.38921,-1.02948,0,-1.28583,-0.46964,0.01216,1.0353,-0,-0.61301
0,1.25643,-2.19858,-1.25683,-0.31684,-0.24525,0.21557,0,0.96464,-0,-0.15485,0.92371,-0.52655,-0.04777,-0.97672,0,-0.3362,-0.12187,0.73477,-0.06938,-0.71944,0.82309,0.78078,0.22499,0,1.29029,0,-0.75627,0,0.79244,-0.756,-0,-0.94067,-0.75311,1.19163,-0.37118,-2.01942,0,-0.97152,1.20574,-0,-0.42008,0.61841,0.61095,0.04013,-0.69452,2.86779,-0.46005,-0,0.26609
0,1.21574,1.10571,0.44055,-1.18184,0.09498,0.46379,0.99616,1.29266,-0,0.42526,0.64998,-0.338,0.48587,0.72895,1.11189,-0.29787,0.20161,-0.4253,-0.32176,-0,0.2346,-0,-0,0.55402,-0,-0.14554,-0,-1.02547,-0,0.14552,-0.99103,-0,-0.59686,0.73204,2.29234,-0.95295,0.01199,0.19123,-1.6638,-0.97568,0.82331,0,0,-0,-0,-0.96704,-1.81241,0,1.4099
0.56567,-0,-0.5678,-0.46261,0,-0.04808,0.04696,1.16357,-3.23729,0,1.11854,0,0,-1.0536,-0.86864,0,0.08145,-0.44427,1.48286,-0.9049,0.92516,0,0.28342,-1.78835,0.8053,-2.28335,0,0.25407,-0.58701,0.74276,-0.42015,0.51898,2.06706,0,0.07103,0,-0.71469,0.18589,-0.76233,0.30033,0,-0,0,-1.09734,2.56182,-2.09144,-0.25111,0.74314,-0,0
0.5459,0.44203,-0.36949,1.25053,0.75738,-0.55384,-0.24631,-0.51178,-0.26262,0.09899,-0,-0,0.28368,-0,-1.3976,0,0.78725,-0.88008,0,-0.10744,0.47918,0.8627,-0,-1.47162,0.08496,-1.23844,-0.01317,-0,-1.52882,0.21403,0.22535,-0.81145,1.84828,-0,-2.1854,1.08002,0.39755,-0.46429,0,-0.38907,1.00709,0.41269,-0.74887,-0,1.57469,0.13557,0,1.38791,0,-0
1.76417,-0.74774,0.52946,-0.11148,0,0.85668,-0,-0.12202,-0.05825,-0,1.3229,-0.84712,2.19894,0,-0.59655,0,0.65462,-0,1.0588,-0.27734,-0.16404,0,0.29155,1.8397,0.14364,-0.90806,-0.38401,-0.9894,-0,0.05281,-1.36634,1.76762,0.97031,0.37339,-0.46561,-0.58208,1.00852,0.30693,-0.38483,0,1.39096,0.63312,1.01165,-0.22963,0.38944,-0,0.05995,-0,0.23445,0
0,0,0.48901,-0.15762,0.4345,-0,-0.14996,1.27998,1.03748,-0.32037,-0,-0.57159,-0,0.00389,-0.5212,-0.9959,-0.9094,-0,-0,0.66218,0,-0.78662,-0.50148,-0.18908,-0.74229,0.8796,0.56862,0.8166,0,0,-2.51983,0.58472,0.27341,-0,-0.68728,-0.29649,0.11412,-0.96889,-0,-1.72962,0.83133,-1.36091,-1.1298,2.01857,0.5811,-1.72809,-0,-0.94441,0.03045,1.31714
0.58648,0.257,-1.73034,0.42073,-0,0.57471,-1.06621,0.4268,-0.14488,0.4431,-0,0,-1.13505,-0,-0.30396,0,0,0.85954,-0,2.39748,0,-0.42953,0.55198,-0.07262,0.39319,-0.29536,0.3355,0.71115,-2.59193,1.80858,0.97621,-0,-0.42126,-0,-0.38658,-0,-2.27086,0,-0.34636,-0.484,-0.49534,2.04562,-0,-0,-0,-0.04524,0.61267,-0,0.22171,0.67352
1.07899,-0,0.18893,0.03071,-0.8314,0.72982,-0.27413,0,-0.63185,-0.80325,-0.96069,0,-0.20471,-0.99628,-2.29003,0.95625,0,0.651,-0.10879,0,-0,0.57533,-0.425,0.24738,0.08288,0.24068,0.70403,1.42533,0,0.93674,-1.24823,0.97093,-1.64089,-0.55491,-0,-1.16604,-2.60151,-0,0.4825,0,-2.06256,-0.09677,1.7714,1.5237,0.14391,0,-0.75321,0.83881,0,0
0.2334,-0,0.33187,-0.92901,-0.90924,0,-0,-0.64652,-1.89438,0.17866,-0.29552,0,0.84341,1.25825,-0.54854,-0,1.16606,-1.06511,-0.1755,-0.45566,0.56502,-0.8649,0,-0.2253,1.05322,0.5655,-2.48915,1.18601,0,0.1615,0,-0,1.09684,1.11207,0.60449,0,-0,-2.77524,-0,0.29119,0.08634,2.2701,0.3462,0,0.85378,-1.49042,2.42905,-0.56928,0.38123,0.83705
-0.24032,-1.36802,1.32823,0.14751,-0.09755,0.42756,0.83157,-0.59099,-0.6292,-0,-0.07291,0,0,-1.86056,-0.62661,0.67288,0,1.04722,0.41422,0.45775,1.24177,-0,-0.93655,0.67995,-0.11941,-0.42623,0.74863,-0.43803,-2.28062,0,-0,0.60564,0,0.85294,0.7206,0.62997,-0.88024,2.09786,-0.76222,0.50613,-0.14357,0.72955,0.02284,0,-1.38068,0.94158,1.0661,1.08191,-0.6389,0
